,National,Local,Longmont
298726,17995.0,,
298734,21299.0,,
298740,23495.0,,
298748,8476.0,,
298751,21500.0,,
298767,18980.0,,
298770,19987.0,,
298777,22110.0,,
298805,28563.0,,
298809,20999.0,,
298810,21450.0,,
298819,27000.0,,
298828,19871.0,,
298830,14995.0,,
298832,15899.0,,
298834,26491.0,,
298846,29995.0,,
298854,10900.0,,
298856,14995.0,,
298874,14995.0,,
298880,27999.0,,
298881,23985.0,,
298901,29000.0,,
298904,10995.0,,
298908,3950.0,,
298909,26400.0,,
298912,20995.0,,
298913,11599.0,,
298923,12591.0,,
298928,12988.0,,
298930,25495.0,,
298942,28995.0,,
298945,28775.0,,
298947,18995.0,,
298952,18497.0,,
298964,28950.0,,
298975,19500.0,,
298985,2744.0,,
299015,7417.0,,
299023,24495.0,,
299031,22495.0,,
299033,7400.0,,
299036,19900.0,,
299042,29995.0,,
299046,25000.0,,
299048,15950.0,,
299051,26410.0,,
299058,25999.0,,
299059,26486.0,,
299060,11994.0,,
299062,29500.0,,
299064,7490.0,,
299069,23844.0,,
299092,11995.0,,
299096,6400.0,,
299104,19488.0,,
299115,15991.0,,
299116,20993.0,,
299120,21890.0,,
299121,11995.0,,
299122,13998.0,,
299127,15457.0,,
299136,26900.0,,
299147,29540.0,,
299161,28940.0,,
299163,19995.0,,
299167,13870.0,,
299179,24593.0,,
299181,9495.0,,
299185,16800.0,,
299188,19499.0,,
299192,27000.0,,
299195,15984.0,,
299210,16991.0,,
299211,8995.0,,
299214,17992.0,,
299223,17988.0,,
299231,28305.0,,
299235,28121.0,,
299241,28600.0,,
299245,29886.0,,
299249,17990.0,,
299250,25900.0,,
299257,17500.0,,
299259,24977.0,,
299274,18525.0,,
299284,14595.0,,
299291,7500.0,,
299312,13395.0,,
299317,24995.0,,
299320,29944.0,,
299321,27596.0,,
299323,15999.0,,
299330,26152.0,,
299364,26987.0,,
299366,19997.0,,
299371,22750.0,,
299376,10995.0,,
299386,18990.0,,
299389,20285.0,,
299398,23332.0,,
299407,6000.0,,
299409,25854.0,,
299418,18500.0,,
299422,13000.0,,
299424,29381.0,,
299432,19000.0,,
299454,21987.0,,
299463,24790.0,,
299466,26998.0,,
299471,18995.0,,
299472,19987.0,,
299483,27097.0,,
299485,21995.0,,
299488,15000.0,,
299492,28291.0,,
299498,14450.0,,
299499,25337.0,,
299509,22495.0,,
299512,14999.0,,
299525,20000.0,,
299538,25395.0,,
299546,21485.0,,
299548,20000.0,,
299556,9987.0,,
299557,28500.0,,
299565,24999.0,,
299581,21559.0,,
299589,21000.0,,
299591,21650.0,,
299599,20469.0,,
299612,21790.0,,
299620,25990.0,,
299628,17995.0,,
299645,26998.0,,
299646,25889.0,,
299650,21990.0,,
299653,9900.0,,
299655,28200.0,,
299666,27500.0,,
299677,16897.0,,
299678,19987.0,,
299679,7995.0,,
299680,21488.0,,
299682,13000.0,,
299698,25000.0,,
299699,27495.0,,
299705,24991.0,,
299707,18999.0,,
299711,16495.0,,
299725,11995.0,,
299726,14999.0,,
299742,27994.0,,
299747,14900.0,,
299748,19995.0,,
299755,10681.0,,
299759,28980.0,,
299764,19499.0,,
299775,16995.0,,
299777,15054.0,,
299790,24990.0,,
299798,26499.0,,
299806,21000.0,,
299811,6500.0,,
299814,25400.0,,
299821,19991.0,,
299826,17785.0,,
299830,7895.0,,
299835,13888.0,,
299841,17598.0,,
299852,9995.0,,
299870,17995.0,,
299884,10995.0,,
299886,19717.0,,
299891,13999.0,,
299894,13553.0,,
299902,19495.0,,
299904,16988.0,,
299915,7900.0,,
299918,21500.0,,
299933,26199.0,,
299954,27861.0,,
299963,25391.0,,
299976,9500.0,,
299977,6999.0,,
299979,11991.0,,
299995,28280.0,,
299999,8499.0,,
300000,14500.0,,
300009,24995.0,,
300019,28991.0,,
300045,27510.0,,
300054,18495.0,,
300058,10600.0,,
300063,21255.0,,
300069,28250.0,,
300094,16993.0,,
300098,13995.0,,
300099,24729.0,,
300115,18999.0,,
300116,20000.0,,
300122,15900.0,,
300123,25693.0,,
300129,26875.0,,
300136,16995.0,,
300142,16995.0,,
300151,19990.0,,
300157,29983.0,,
300160,25895.0,,
300164,8495.0,,
300166,19995.0,,
300167,26000.0,,
300169,12591.0,,
300171,16995.0,,
300173,27447.0,,
300182,18990.0,,
300187,9103.0,,
300224,25000.0,,
300229,20555.0,,
300236,25298.0,,
300237,25942.0,,
300238,13995.0,,
300239,26888.0,,
300243,12595.0,,
300244,18992.0,,
300254,13965.0,,
300262,20875.0,,
300264,20900.0,,
300275,15900.0,,
300285,16998.0,,
300289,17995.0,,
300292,12995.0,,
300294,15990.0,,
300295,11996.0,,
300297,23998.0,,
300299,2934.0,,
300301,15998.0,,
300314,24999.0,,
300317,26950.0,,
300319,19995.0,,
300340,19194.0,,
300354,18998.0,,
300370,18393.0,,
300375,19760.0,,
300394,31500.0,,
300395,29973.0,,
300399,8595.0,,
300411,26795.0,,
300425,20987.0,,
300429,21970.0,,
300433,20981.0,,
300435,18950.0,,
300445,11933.0,,
300448,25500.0,,
300452,24999.0,,
300459,16995.0,,
300464,14990.0,,
300466,12995.0,,
300490,15995.0,,
300495,22000.0,,
300498,11980.0,,
300501,22555.0,,
300510,30000.0,,
300526,16990.0,,
300532,13450.0,,
300549,19900.0,,
300559,27900.0,,
300563,14799.0,,
300571,21700.0,,
300579,13500.0,,
300590,12084.0,,
300593,10300.0,,
300600,18745.0,,
300602,25912.0,,
300605,25900.0,,
300609,10544.0,,
300614,26704.0,,
300616,22988.0,,
300618,27999.0,,
300619,11590.0,,
300625,27999.0,,
300631,15997.0,,
300646,14949.0,,
300682,19995.0,,
300684,22995.0,,
300690,19990.0,,
300696,25900.0,,
300704,11995.0,,
300706,15881.0,,
300712,16995.0,,
300717,22749.0,,
300718,3993.0,,
300729,30972.0,,
300736,10395.0,,
300749,9950.0,,
300750,9985.0,,
300759,18299.0,,
300776,20500.0,,
300789,19995.0,,
300801,26483.0,,
300812,22500.0,,
300813,27280.0,,
300814,25490.0,,
300819,26952.0,,
300820,13972.0,,
300827,9980.0,,
300836,15900.0,,
300840,26388.0,,
300841,4295.0,,
300842,6999.0,,
300871,27909.0,,
300875,17606.0,,
300877,21998.0,,
300888,15000.0,,
300889,21900.0,,
300890,8700.0,,
300908,11500.0,,
300913,25450.0,,
300927,25999.0,,
300930,26788.0,,
300940,25108.0,,
300943,21757.0,,
300958,11500.0,,
300967,24995.0,,
300975,27296.0,,
300981,16999.0,,
300982,27353.0,,
300988,23390.0,,
300992,23500.0,,
300998,30216.0,,
301023,19500.0,,
301035,15455.0,,
301050,24977.0,,
301053,25000.0,,
301068,8990.0,,
301069,12400.0,,
301070,16999.0,,
301079,27947.0,,
301082,27033.0,,
301083,25498.0,,
301092,27995.0,,
301093,11990.0,,
301096,27995.0,,
301106,29962.0,,
301107,15999.0,,
301123,28000.0,,
301126,20995.0,,
301128,23483.0,,
301129,28500.0,,
301131,12388.0,,
301133,19595.0,,
301138,8997.0,,
301143,21269.0,,
301148,27000.0,,
301164,11495.0,,
301175,9950.0,,
301177,17991.0,,
301187,27987.0,,
301194,18100.0,,
301196,18500.0,,
301203,20359.0,,
301206,26995.0,,
301211,20440.0,,
301233,28000.0,,
301235,27493.0,,
301251,23997.0,,
301253,24977.0,,
301256,28857.0,,
301278,27999.0,,
301289,11500.0,,
301290,17891.0,,
301291,19000.0,,
301298,26995.0,,
301302,26496.0,,
301303,24388.0,,
301304,16663.0,,
301306,28788.0,,
301307,12995.0,,
301317,19166.0,,
301322,12500.0,,
301347,12900.0,,
301350,21900.0,,
301354,22999.0,,
301366,22999.0,,
301371,19995.0,,
301373,26698.0,,
301384,20500.0,,
301385,26499.0,,
301396,27900.0,,
301398,25777.0,,
301403,6700.0,,
301416,26430.0,,
301424,11565.0,,
301442,21670.0,,
301446,18410.0,,
301448,27888.0,,
301449,26697.0,,
301461,5990.0,,
301469,15998.0,,
301483,23390.0,,
301497,26996.0,,
301500,22320.0,,
301513,15795.0,,
301514,24718.0,,
301519,12300.0,,
301544,29981.0,,
301551,21995.0,,
301552,4995.0,,
301556,26239.0,,
301561,12900.0,,
301573,18200.0,,
301574,16995.0,,
301576,26250.0,,
301578,20925.0,,
301580,6996.0,,
301589,27892.0,,
301600,10965.0,,
301602,26971.0,,
301604,27995.0,,
301610,12998.0,,
301620,19220.0,,
301632,28499.0,,
301652,22988.0,,
301653,11499.0,,
301654,28994.0,,
301656,14999.0,,
301660,14998.0,,
301664,15900.0,,
301671,9998.0,,
301676,10750.0,,
301682,19995.0,,
301697,14933.0,,
301698,23462.0,,
301699,29495.0,,
301716,19490.0,,
301733,20464.0,,
301738,27000.0,,
301740,15995.0,,
301747,26990.0,,
301750,27983.0,,
301751,27499.0,,
301763,9996.0,,
301768,26757.0,,
301771,19694.0,,
301781,13895.0,,
301782,16994.0,,
301788,23995.0,,
301790,16981.0,,
301791,25445.0,,
301793,26995.0,,
301803,26980.0,,
301820,31991.0,,
301824,24150.0,,
301826,28500.0,,
301827,27678.0,,
301836,10990.0,,
301842,24197.0,,
301848,25999.0,,
301855,19998.0,,
301863,20999.0,,
301877,24995.0,,
301878,10500.0,,
301881,14995.0,,
301883,24989.0,,
301886,10982.0,,
301898,25650.0,,
301900,28451.0,,
301903,16777.0,,
301906,9995.0,,
301907,25975.0,,
301911,6950.0,,
301913,17950.0,,
301921,20995.0,,
301928,8900.0,,
301935,28000.0,,
301940,6950.0,,
301944,25998.0,,
301963,26602.0,,
301979,10950.0,,
301982,17950.0,,
301985,19990.0,,
301990,11225.0,,
301998,17990.0,,
302001,31000.0,,
302016,23896.0,,
302021,26997.0,,
302022,29799.0,,
302030,19995.0,,
302042,28900.0,,
302043,19688.0,,
302053,16195.0,,
302057,21486.0,,
302062,24725.0,,
302084,29982.0,,
302089,15430.0,,
302094,6000.0,,
302098,27500.0,,
302103,22783.0,,
302109,20000.0,,
302112,22095.0,,
302116,28899.0,,
302118,21500.0,,
302120,14500.0,,
302121,22995.0,,
302122,19999.0,,
302135,18444.0,,
302151,20588.0,,
302169,17972.0,,
302171,28126.0,,
302177,17999.0,,
302179,19800.0,,
302187,28742.0,,
302195,29000.0,,
302201,27450.0,,
302203,21987.0,,
302221,14985.0,,
302224,9000.0,,
302225,27995.0,,
302226,26988.0,,
302259,8900.0,,
302260,16000.0,,
302262,12673.0,,
302268,21000.0,,
302278,13300.0,,
302290,5500.0,,
302298,28896.0,,
302307,17500.0,,
302312,16000.0,,
302314,26055.0,,
302320,27600.0,,
302322,11500.0,,
302323,27988.0,,
302329,11000.0,,
302334,26986.0,,
302340,18995.0,,
302352,27000.0,,
302357,17995.0,,
302379,21500.0,,
302383,29995.0,,
302385,25995.0,,
302389,26924.0,,
302401,5995.0,,
302403,27500.0,,
302410,15000.0,,
302419,19999.0,,
302424,31000.0,,
302430,16900.0,,
302433,26995.0,,
302435,29850.0,,
302447,17990.0,,
302452,24995.0,,
302453,26600.0,,
302463,27497.0,,
302468,23988.0,,
302469,19850.0,,
302470,14977.0,,
302477,29494.0,,
302480,26632.0,,
302488,9991.0,,
302490,10995.0,,
302494,28625.0,,
302508,26483.0,,
302510,26988.0,,
302511,10995.0,,
302513,3980.0,,
302514,15000.0,,
302521,21475.0,,
302538,12998.0,,
302550,26995.0,,
302558,27000.0,,
302560,28995.0,,
302564,16995.0,,
302576,27979.0,,
302577,14998.0,,
302586,8990.0,,
302590,22495.0,,
302595,27500.0,,
302600,23910.0,,
302623,18595.0,,
302626,23971.0,,
302635,30000.0,,
302641,12993.0,,
302644,26828.0,,
302648,27812.0,,
302649,27999.0,,
302651,25999.0,,
302658,29995.0,,
302669,19716.0,,
302670,15255.0,,
302686,25525.0,,
302692,28700.0,,
302696,16990.0,,
302701,19999.0,,
302702,13490.0,,
302707,16000.0,,
302710,28377.0,,
302715,13888.0,,
302752,27913.0,,
302760,12867.0,,
302763,15950.0,,
302766,19995.0,,
302768,27289.0,,
302781,29998.0,,
302786,18992.0,,
302788,13990.0,,
302797,27250.0,,
302803,21599.0,,
302821,14744.0,,
302822,20796.0,,
302827,19995.0,,
302831,25977.0,,
302832,24990.0,,
302838,9095.0,,
302846,26973.0,,
302849,17990.0,,
302856,29852.0,,
302859,20876.0,,
302862,29982.0,,
302863,14700.0,,
302867,29961.0,,
302879,28497.0,,
302907,22500.0,,
302910,21477.0,,
302911,29890.0,,
302914,27990.0,,
302939,30000.0,,
302943,16990.0,,
302961,12995.0,,
302997,10495.0,,
303003,20980.0,,
303006,27000.0,,
303011,8995.0,,
303022,16998.0,,
303026,12269.0,,
303033,27494.0,,
303035,29959.0,,
303036,8531.0,,
303037,21995.0,,
303039,9774.0,,
303040,19900.0,,
303053,17998.0,,
303054,20812.0,,
303066,7995.0,,
303079,13220.0,,
303080,11991.0,,
303083,25554.0,,
303084,27298.0,,
303088,9680.0,,
303093,30995.0,,
303094,9996.0,,
303096,27591.0,,
303099,10597.0,,
303108,18900.0,,
303115,28990.0,,
303116,16988.0,,
303117,17943.0,,
303140,17987.0,,
303141,21995.0,,
303143,11995.0,,
303154,27250.0,,
303161,8999.0,,
303168,24375.0,,
303191,27933.0,,
303193,12995.0,,
303198,29950.0,,
303206,30993.0,,
303208,28599.0,,
303209,22980.0,,
303211,14500.0,,
303213,27591.0,,
303215,7999.0,,
303221,29798.0,,
303239,12995.0,,
303240,12995.0,,
303251,25900.0,,
303260,16857.0,,
303279,26999.0,,
303281,24000.0,,
303284,28464.0,,
303302,20000.0,,
303311,1900.0,,
303312,28474.0,,
303315,21988.0,,
303318,13900.0,,
303337,30000.0,,
303340,22700.0,,
303343,17798.0,,
303345,28250.0,,
303348,21995.0,,
303358,13494.0,,
303369,7999.0,,
303374,21840.0,,
303380,20990.0,,
303381,27899.0,,
303387,26598.0,,
303392,22859.0,,
303397,20988.0,,
303418,18400.0,,
303434,30993.0,,
303442,28542.0,,
303443,26995.0,,
303444,25000.0,,
303447,23998.0,,
303457,25449.0,,
303459,25499.0,,
303462,21995.0,,
303469,29479.0,,
303473,28499.0,,
303474,18995.0,,
303476,25887.0,,
303491,26495.0,,
303492,17594.0,,
303498,29580.0,,
303499,29849.0,,
303502,17495.0,,
303503,27688.0,,
303517,19995.0,,
303521,15000.0,,
303531,27999.0,,
303547,27500.0,,
303558,22000.0,,
303563,28984.0,,
303564,18995.0,,
303568,27000.0,,
303577,21994.0,,
303590,23145.0,,
303591,24342.0,,
303592,30678.0,,
303594,19900.0,,
303597,10400.0,,
303605,21250.0,,
303615,15995.0,,
303619,27993.0,,
303628,16939.0,,
303631,23908.0,,
303632,16295.0,,
303635,26500.0,,
303648,28495.0,,
303653,22000.0,,
303670,16500.0,,
303671,16990.0,,
303678,28959.0,,
303679,27877.0,,
303683,21988.0,,
303692,17881.0,,
303698,24194.0,,
303702,25995.0,,
303731,26979.0,,
303733,16990.0,,
303747,27599.0,,
303757,19699.0,,
303771,13577.0,,
303776,18648.0,,
303791,24694.0,,
303803,25997.0,,
303828,23987.0,,
303832,16888.0,,
303834,23588.0,,
303835,25985.0,,
303840,20000.0,,
303844,29277.0,,
303846,29839.0,,
303847,21990.0,,
303850,13987.0,,
303858,27342.0,,
303862,14750.0,,
303865,27599.0,,
303868,29999.0,,
303871,28200.0,,
303872,8000.0,,
303882,25750.0,,
303895,28395.0,,
303901,19851.0,,
303909,29995.0,,
303911,22298.0,,
303925,28000.0,,
303932,19980.0,,
303939,19900.0,,
303949,26990.0,,
303954,22400.0,,
303956,19495.0,,
303957,25990.0,,
303966,28991.0,,
303967,27500.0,,
303974,10999.0,,
303975,12995.0,,
303980,19942.0,,
303981,21500.0,,
303987,1500.0,,
303992,29995.0,,
303995,29332.0,,
304007,30899.0,,
304019,4748.0,,
304022,18995.0,,
304026,9983.0,,
304036,22599.0,,
304047,14599.0,,
304048,15595.0,,
304053,25793.0,,
304055,22283.0,,
304061,26990.0,,
304069,10000.0,,
304071,13991.0,,
304072,29500.0,,
304074,14999.0,,
304078,28995.0,,
304082,28900.0,,
304100,15194.0,,
304114,27994.0,,
304117,25999.0,,
304130,25990.0,,
304134,5766.0,,
304141,24975.0,,
304145,23981.0,,
304149,14984.0,,
304154,25727.0,,
304158,24995.0,,
304171,27000.0,,
304173,29422.0,,
304175,27199.0,,
304179,17998.0,,
304205,23584.0,,
304208,28700.0,,
304217,29545.0,,
304225,13991.0,,
304239,27877.0,,
304246,22977.0,,
304249,19500.0,,
304263,27000.0,,
304264,28904.0,,
304273,18980.0,,
304276,14578.0,,
304278,16999.0,,
304279,25585.0,,
304282,30995.0,,
304283,11995.0,,
304285,19500.0,,
304291,27470.0,,
304294,17897.0,,
304298,25725.0,,
304304,25371.0,,
304309,30911.0,,
304313,25990.0,,
304318,11000.0,,
304332,16995.0,,
304340,29500.0,,
304341,13995.0,,
304346,6995.0,,
304348,17500.0,,
304349,26500.0,,
304354,23995.0,,
304357,11290.0,,
304364,28965.0,,
304383,26995.0,,
304385,29555.0,,
304391,21871.0,,
304395,27874.0,,
304402,27700.0,,
304404,26231.0,,
304407,17916.0,,
304409,27997.0,,
304418,24995.0,,
304422,20629.0,,
304425,24000.0,,
304439,12950.0,,
304443,27795.0,,
304448,28768.0,,
304456,25987.0,,
304471,16795.0,,
304472,29200.0,,
304474,27898.0,,
304475,14295.0,,
304476,7995.0,,
304477,25500.0,,
304500,14950.0,,
304504,12995.0,,
304505,27895.0,,
304506,22141.0,,
304516,9436.0,,
304526,19983.0,,
304535,29995.0,,
304538,17995.0,,
304541,18988.0,,
304551,27544.0,,
304554,30999.0,,
304558,26488.0,,
304560,11773.0,,
304561,27800.0,,
304562,27998.0,,
304564,9995.0,,
304569,5643.0,,
304570,22995.0,,
304582,18991.0,,
304585,22291.0,,
304591,20500.0,,
304592,17991.0,,
304595,20991.0,,
304604,32201.0,,
304607,25271.0,,
304611,16688.0,,
304628,27180.0,,
304629,22500.0,,
304631,16827.0,,
304635,30298.0,,
304636,27488.0,,
304639,27900.0,,
304640,26987.0,,
304647,25509.0,,
304656,24991.0,,
304658,17036.0,,
304670,30799.0,,
304683,22730.0,,
304692,13788.0,,
304693,19500.0,,
304695,10795.0,,
304698,19495.0,,
304702,28900.0,,
304703,22990.0,,
304705,29000.0,,
304716,12900.0,,
304718,24328.0,,
304719,13999.0,,
304721,29786.0,,
304725,29800.0,,
304726,17000.0,,
304733,21580.0,,
304743,15995.0,,
304749,19483.0,,
304750,8995.0,,
304760,19495.0,,
304762,19999.0,,
304767,15995.0,,
304770,27598.0,,
304775,15995.0,,
304777,27577.0,,
304782,14900.0,,
304791,12495.0,,
304792,18599.0,,
304801,21728.0,,
304803,20941.0,,
304808,23995.0,,
304809,27887.0,,
304810,28417.0,,
304815,26697.0,,
304820,28000.0,,
304827,30000.0,,
304828,26962.0,,
304833,27484.0,,
304834,26590.0,,
304841,24101.0,,
304848,27947.0,,
304849,18600.0,,
304850,23269.0,,
304854,24169.0,,
304855,13972.0,,
304872,27887.0,,
304874,20986.0,,
304880,19900.0,,
304894,26000.0,,
304898,19988.0,,
304900,30570.0,,
304912,16999.0,,
304916,18650.0,,
304918,24999.0,,
304919,24987.0,,
304936,27950.0,,
304938,27986.0,,
304944,20491.0,,
304946,16000.0,,
304949,9495.0,,
304950,28996.0,,
304951,18997.0,,
304953,18921.0,,
304955,18995.0,,
304965,29991.0,,
304966,17900.0,,
304969,15299.0,,
304970,28900.0,,
304979,18647.0,,
304984,14800.0,,
304991,25399.0,,
304997,19995.0,,
305005,28750.0,,
305014,22000.0,,
305016,28499.0,,
305019,26700.0,,
305021,30991.0,,
305024,19990.0,,
305028,27991.0,,
305029,8754.0,,
305037,14975.0,,
305038,12494.0,,
305055,27849.0,,
305056,25999.0,,
305057,22490.0,,
305062,24857.0,,
305075,22795.0,,
305080,28849.0,,
305085,26918.0,,
305094,16500.0,,
305096,21995.0,,
305102,17995.0,,
305103,14595.0,,
305109,10969.0,,
305116,27499.0,,
305122,27995.0,,
305126,26000.0,,
305138,27677.0,,
305140,26975.0,,
305144,22466.0,,
305149,29999.0,,
305152,24550.0,,
305160,27214.0,,
305170,15895.0,,
305174,15999.0,,
305175,19336.0,,
305177,17964.0,,
305180,24751.0,,
305184,20385.0,,
305186,20388.0,,
305194,25950.0,,
305207,25895.0,,
305208,29694.0,,
305209,25900.0,,
305213,9995.0,,
305214,30983.0,,
305215,21888.0,,
305219,28500.0,,
305229,16984.0,,
305232,13852.0,,
305241,17999.0,,
305247,9999.0,,
305253,21999.0,,
305266,31500.0,,
305267,23723.0,,
305271,8000.0,,
305273,26990.0,,
305275,28938.0,,
305279,15999.0,,
305280,13867.0,,
305285,14900.0,,
305291,15995.0,,
305294,27995.0,,
305299,23000.0,,
305303,9881.0,,
305305,23983.0,,
305312,29988.0,,
305313,24900.0,,
305314,14717.0,,
305323,18488.0,,
305330,15498.0,,
305339,17488.0,,
305340,28499.0,,
305341,17000.0,,
305344,26999.0,,
305347,15999.0,,
305359,17491.0,,
305365,27995.0,,
305372,28481.0,,
305375,30888.0,,
305379,19644.0,,
305382,29410.0,,
305396,27750.0,,
305397,26497.0,,
305406,29655.0,,
305409,29383.0,,
305416,19994.0,,
305417,29000.0,,
305420,14987.0,,
305422,29483.0,,
305433,13995.0,,
305438,22777.0,,
305442,21999.0,,
305448,19702.0,,
305451,19999.0,,
305456,11999.0,,
305457,30500.0,,
305463,26295.0,,
305466,28898.0,,
305474,20500.0,,
305487,29500.0,,
305494,29985.0,,
305506,21990.0,,
305508,29250.0,,
305515,26299.0,,
305518,21995.0,,
305520,28991.0,,
305523,20595.0,,
305529,21897.0,,
305534,28477.0,,
305535,21995.0,,
305539,31600.0,,
305545,23987.0,,
305551,29919.0,,
305558,19869.0,,
305561,23649.0,,
305568,30995.0,,
305569,27488.0,,
305575,30400.0,,
305576,20500.0,,
305580,4500.0,,
305583,31438.0,,
305588,14675.0,,
305589,20933.0,,
305591,22000.0,,
305595,16995.0,,
305602,14696.0,,
305603,22200.0,,
305611,15750.0,,
305614,17500.0,,
305617,26971.0,,
305619,25973.0,,
305624,28991.0,,
305631,25996.0,,
305634,19995.0,,
305635,26975.0,,
305647,16363.0,,
305656,15900.0,,
305657,29316.0,,
305665,18300.0,,
305674,28887.0,,
305693,19995.0,,
305695,20818.0,,
305700,24857.0,,
305708,25400.0,,
305733,29290.0,,
305735,24989.0,,
305740,23900.0,,
305747,27988.0,,
305757,17950.0,,
305761,27990.0,,
305763,14995.0,,
305766,25247.0,,
305768,21999.0,,
305771,28000.0,,
305795,24895.0,,
305801,27800.0,,
305808,28999.0,,
305810,26988.0,,
305827,26990.0,,
305829,25500.0,,
305832,29494.0,,
305834,22895.0,,
305839,11982.0,,
305846,22990.0,,
305858,18988.0,,
305863,8988.0,,
305864,20743.0,,
305865,18933.0,,
305879,27259.0,,
305882,18999.0,,
305885,10591.0,,
305886,26995.0,,
305893,13998.0,,
305901,30700.0,,
305903,15977.0,,
305904,27599.0,,
305905,19998.0,,
305906,5995.0,,
305912,24987.0,,
305921,11016.0,,
305927,21500.0,,
305931,28995.0,,
305933,28991.0,,
305947,18449.0,,
305956,10555.0,,
305957,18995.0,,
305958,23785.0,,
305966,29570.0,,
305968,23400.0,,
305972,24898.0,,
305983,30500.0,,
305985,13999.0,,
306005,24777.0,,
306006,30977.0,,
306008,26995.0,,
306010,9999.0,,
306011,28000.0,,
306015,28475.0,,
306019,23909.0,,
306020,15895.0,,
306022,21995.0,,
306023,18888.0,,
306024,20598.0,,
306025,31314.0,,
306026,17780.0,,
306030,27799.0,,
306037,13598.0,,
306046,26150.0,,
306052,28899.0,,
306053,24995.0,,
306065,29395.0,,
306071,21995.0,,
306081,15950.0,,
306087,29977.0,,
306088,30997.0,,
306091,28584.0,,
306092,19536.0,,
306094,18411.0,,
306097,18988.0,,
306098,28100.0,,
306105,29999.0,,
306108,5000.0,,
306114,6806.0,,
306115,23900.0,,
306124,11487.0,,
306127,27995.0,,
306132,27519.0,,
306138,3998.0,,
306139,19989.0,,
306140,18598.0,,
306141,28280.0,,
306152,26994.0,,
306153,29500.0,,
306157,27990.0,,
306172,24288.0,,
306178,18462.0,,
306179,11995.0,,
306183,25900.0,,
306185,27500.0,,
306186,28500.0,,
306187,26998.0,,
306196,16499.0,,
306198,30178.0,,
306209,20000.0,,
306214,28369.0,,
306215,3995.0,,
306218,18953.0,,
306239,4990.0,,
306243,10900.0,,
306244,29000.0,,
306248,18890.0,,
306251,5395.0,,
306255,17877.0,,
306260,29997.0,,
306262,7305.0,,
306272,21287.0,,
306292,23986.0,,
306293,18495.0,,
306294,27200.0,,
306297,28998.0,,
306302,28795.0,,
306305,29499.0,,
306307,27594.0,,
306314,24990.0,,
306315,29888.0,,
306323,23655.0,,
306328,13990.0,,
306329,16988.0,,
306335,27500.0,,
306340,19979.0,,
306345,30562.0,,
306347,26997.0,,
306350,13988.0,,
306354,17999.0,,
306356,22495.0,,
306366,25115.0,,
306379,23990.0,,
306382,18888.0,,
306394,29000.0,,
306395,17995.0,,
306397,26500.0,,
306399,28000.0,,
306409,21225.0,,
306414,29950.0,,
306419,17894.0,,
306430,14990.0,,
306432,21492.0,,
306461,29528.0,,
306462,14900.0,,
306465,14994.0,,
306471,20680.0,,
306482,19807.0,,
306485,28995.0,,
306488,29500.0,,
306500,32060.0,,
306505,21194.0,,
306508,13995.0,,
306516,25000.0,,
306517,29700.0,,
306522,28879.0,,
306523,17500.0,,
