,Price,Where
300244,18992,National
300254,13965,National
300262,20875,National
300264,20900,National
300275,15900,National
300285,16998,National
300289,17995,National
300292,12995,National
300294,15990,National
300295,11996,National
300297,23998,National
300299,2934,National
300301,15998,National
300314,24999,National
300317,26950,National
300319,19995,National
300340,19194,National
300354,18998,National
300370,18393,National
300375,19760,National
300394,31500,National
300395,29973,National
300399,8595,National
300411,26795,National
300425,20987,National
300429,21970,National
300433,20981,National
300435,18950,National
300445,11933,National
300448,25500,National
300452,24999,National
300459,16995,National
300464,14990,National
300466,12995,National
300490,15995,National
300495,22000,National
300498,11980,National
300501,22555,National
300510,30000,National
300526,16990,National
300532,13450,National
300549,19900,National
300559,27900,National
300563,14799,National
300571,21700,National
300579,13500,National
300590,12084,National
300593,10300,National
300600,18745,National
300602,25912,National
300605,25900,National
300609,10544,National
300614,26704,National
300616,22988,National
300618,27999,National
300619,11590,National
300625,27999,National
300631,15997,National
300646,14949,National
300682,19995,National
300684,22995,National
300690,19990,National
300696,25900,National
300704,11995,National
300706,15881,National
300712,16995,National
300717,22749,National
300718,3993,National
300729,30972,National
300736,10395,National
300749,9950,National
300750,9985,National
300759,18299,National
300776,20500,National
300789,19995,National
300801,26483,National
300812,22500,National
300813,27280,National
300814,25490,National
300819,26952,National
300820,13972,National
300827,9980,National
300836,15900,National
300840,26388,National
300841,4295,National
300842,6999,National
300871,27909,National
300875,17606,National
300877,21998,National
300888,15000,National
300889,21900,National
300890,8700,National
300908,11500,National
300913,25450,National
300927,25999,National
300930,26788,National
300940,25108,National
300943,21757,National
300958,11500,National
300967,24995,National
300975,27296,National
300981,16999,National
300982,27353,National
300988,23390,National
300992,23500,National
300998,30216,National
301023,19500,National
301035,15455,National
301050,24977,National
301053,25000,National
301068,8990,National
301069,12400,National
301070,16999,National
301079,27947,National
301082,27033,National
301083,25498,National
301092,27995,National
301093,11990,National
301096,27995,National
301106,29962,National
301107,15999,National
301123,28000,National
301126,20995,National
301128,23483,National
301129,28500,National
301131,12388,National
301133,19595,National
301138,8997,National
301143,21269,National
301148,27000,National
301164,11495,National
301175,9950,National
301177,17991,National
301187,27987,National
301194,18100,National
301196,18500,National
301203,20359,National
301206,26995,National
301211,20440,National
301233,28000,National
301235,27493,National
301251,23997,National
301253,24977,National
301256,28857,National
301278,27999,National
301289,11500,National
301290,17891,National
301291,19000,National
301298,26995,National
301302,26496,National
301303,24388,National
301304,16663,National
301306,28788,National
301307,12995,National
301317,19166,National
301322,12500,National
301347,12900,National
301350,21900,National
301354,22999,National
301366,22999,National
301371,19995,National
301373,26698,National
301384,20500,National
301385,26499,National
301396,27900,National
301398,25777,National
301403,6700,National
301416,26430,National
301424,11565,National
301442,21670,National
301446,18410,National
301448,27888,National
301449,26697,National
301461,5990,National
301469,15998,National
301483,23390,National
301497,26996,National
301500,22320,National
301513,15795,National
301514,24718,National
301519,12300,National
301544,29981,National
301551,21995,National
301552,4995,National
301556,26239,National
301561,12900,National
301573,18200,National
301574,16995,National
301576,26250,National
301578,20925,National
301580,6996,National
301589,27892,National
301600,10965,National
301602,26971,National
301604,27995,National
301610,12998,National
301620,19220,National
301632,28499,National
301652,22988,National
301653,11499,National
301654,28994,National
301656,14999,National
301660,14998,National
301664,15900,National
301671,9998,National
301676,10750,National
301682,19995,National
301697,14933,National
301698,23462,National
301699,29495,National
301716,19490,National
301733,20464,National
301738,27000,National
301740,15995,National
301747,26990,National
301750,27983,National
301751,27499,National
301763,9996,National
301768,26757,National
301771,19694,National
301781,13895,National
301782,16994,National
301788,23995,National
301790,16981,National
301791,25445,National
301793,26995,National
301803,26980,National
301820,31991,National
301824,24150,National
301826,28500,National
301827,27678,National
301836,10990,National
301842,24197,National
301848,25999,National
301855,19998,National
301863,20999,National
301877,24995,National
301878,10500,National
301881,14995,National
301883,24989,National
301886,10982,National
301898,25650,National
301900,28451,National
301903,16777,National
301906,9995,National
301907,25975,National
301911,6950,National
301913,17950,National
301921,20995,National
301928,8900,National
301935,28000,National
301940,6950,National
301944,25998,National
301963,26602,National
301979,10950,National
301982,17950,National
301985,19990,National
301990,11225,National
301998,17990,National
302001,31000,National
302016,23896,National
302021,26997,National
302022,29799,National
302030,19995,National
302042,28900,National
302043,19688,National
302053,16195,National
302057,21486,National
302062,24725,National
302084,29982,National
302089,15430,National
302094,6000,National
302098,27500,National
302103,22783,National
302109,20000,National
302112,22095,National
302116,28899,National
302118,21500,National
302120,14500,National
302121,22995,National
302122,19999,National
302135,18444,National
302151,20588,National
302169,17972,National
302171,28126,National
302177,17999,National
302179,19800,National
302187,28742,National
302195,29000,National
302201,27450,National
302203,21987,National
302221,14985,National
302224,9000,National
302225,27995,National
302226,26988,National
302259,8900,National
302260,16000,National
302262,12673,National
302268,21000,National
302278,13300,National
302290,5500,National
302298,28896,National
302307,17500,National
302312,16000,National
302314,26055,National
302320,27600,National
302322,11500,National
302323,27988,National
302329,11000,National
302334,26986,National
302340,18995,National
302352,27000,National
302357,17995,National
302379,21500,National
302383,29995,National
302385,25995,National
302389,26924,National
302401,5995,National
302403,27500,National
302410,15000,National
302419,19999,National
302424,31000,National
302430,16900,National
302433,26995,National
302435,29850,National
302447,17990,National
302452,24995,National
302453,26600,National
302463,27497,National
302468,23988,National
302469,19850,National
302470,14977,National
302477,29494,National
302480,26632,National
302488,9991,National
302490,10995,National
302494,28625,National
302508,26483,National
302510,26988,National
302511,10995,National
302513,3980,National
302514,15000,National
302521,21475,National
302538,12998,National
302550,26995,National
302558,27000,National
302560,28995,National
302564,16995,National
302576,27979,National
302577,14998,National
302586,8990,National
302590,22495,National
302595,27500,National
302600,23910,National
302623,18595,National
302626,23971,National
302635,30000,National
302641,12993,National
302644,26828,National
302648,27812,National
302649,27999,National
302651,25999,National
302658,29995,National
302669,19716,National
302670,15255,National
302686,25525,National
302692,28700,National
302696,16990,National
302701,19999,National
302702,13490,National
302707,16000,National
302710,28377,National
302715,13888,National
302752,27913,National
302760,12867,National
302763,15950,National
302766,19995,National
302768,27289,National
302781,29998,National
302786,18992,National
302788,13990,National
302797,27250,National
302803,21599,National
302821,14744,National
302822,20796,National
302827,19995,National
302831,25977,National
302832,24990,National
302838,9095,National
302846,26973,National
302849,17990,National
302856,29852,National
302859,20876,National
302862,29982,National
302863,14700,National
302867,29961,National
302879,28497,National
302907,22500,National
302910,21477,National
302911,29890,National
302914,27990,National
302939,30000,National
302943,16990,National
302961,12995,National
302997,10495,National
303003,20980,National
303006,27000,National
303011,8995,National
303022,16998,National
303026,12269,National
303033,27494,National
303035,29959,National
303036,8531,National
303037,21995,National
303039,9774,National
303040,19900,National
303053,17998,National
303054,20812,National
303066,7995,National
303079,13220,National
303080,11991,National
303083,25554,National
303084,27298,National
303088,9680,National
303093,30995,National
303094,9996,National
303096,27591,National
303099,10597,National
303108,18900,National
303115,28990,National
303116,16988,National
303117,17943,National
303140,17987,National
303141,21995,National
